station_code,station_name,state,year,temperature,ph,conductivity,tds,nitrate,fluoride,GQI,Quality_Class,Quality_Score,ph_trend,conductivity_trend,tds_trend,gqi_trend,tds_3yr_avg,ph_3yr_avg
1440.0,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",DAMAN AND DIU,2013,30.5,7.1,1233.5,789.44,,,1.5,Poor,0,-0.10000000000000053,18.0,11.519999999999982,0.0,,
1440.0,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",DAMAN AND DIU,2014,30.5,7.15,1152.5,737.6,,,1.5,Poor,0,0.05000000000000071,-81.0,-51.84000000000003,0.0,768.32,7.1499999999999995
1440.0,"WELL AT SOMNATH
INDUSTRIAL ESTATE,
DAMAN",DAMAN AND DIU,2015,29.0,7.45,994.5,636.48,,,1.5,Poor,0,0.2999999999999998,-158.0,-101.12,0.0,721.1733333333333,7.233333333333334
1440.0,"WELL AT SOMNATH INDUSTRIAL ESTATE,
DAMAN",DAMAN AND DIU,2016,27.5,7.7,1053.0,673.92,,,1.5,Poor,0,0.25,58.5,37.43999999999994,0.0,682.6666666666666,7.433333333333334
1440.0,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",DAMAN AND DIU,2017,28.0,7.55,767.5,491.2,,,2.0,Moderate,1,-0.15000000000000036,-285.5,-182.71999999999997,0.5,600.5333333333334,7.566666666666667
1440.0,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",DAMAN AND DIU,2018,30.5,7.35,432.0,276.48,,,2.0,Moderate,1,-0.20000000000000018,-335.5,-214.71999999999997,0.0,480.5333333333333,7.533333333333334
1440.0,"WELL AT SOMNATH INDUSTRIAL
ESTATE, DAMAN",DAMAN AND DIU,2019,30.5,7.65,706.0,451.84000000000003,,,2.0,Moderate,1,0.3000000000000007,274.0,175.36,0.0,406.50666666666666,7.516666666666667
1440.0,"WELL AT SOMNATH INDUSTRIAL
ESTATE, DAMAN",DAMAN AND DIU,2021,28.200000000000003,6.9,824.5,527.6800000000001,,,1.5,Poor,0,-0.75,118.5,75.84000000000003,-0.5,418.6666666666667,7.3
1449.0,"COLLECTOR WELL AT
THIRUPUVANAM FOR
MADURAI WAT. SUPPLY
SCHEME, TAMILNADU",TAMIL NADU,2015,27.0,7.6,1428.0,913.9200000000001,,,1.5,Poor,0,,,,,,
1449.0,"COLLECTOR WELL AT
THIRUPUVANAM FOR
MADURAI WAT. SUPPLY
SCHEME",TAMIL NADU,2016,38.0,6.8,1390.0,889.6,,,1.5,Poor,0,-0.7999999999999998,-38.0,-24.32000000000005,0.0,,
1449.0,"COLLECTOR WELL AT THIRUPUVANAM FOR
MADURAI WAT. SUPPLY SCHEME, TAMILNADU",TAMIL NADU,2017,28.75,7.25,924.0,591.36,,,1.5,Poor,0,0.4500000000000002,-466.0,-298.24,0.0,798.2933333333334,7.216666666666666
1449.0,"COLLECTOR WELL AT THIRUPUVANAM FOR
MADURAI WAT. SUPPLY SCHEME, TAMILNADU",TAMIL NADU,2018,24.0,7.2,915.0,585.6,,,1.5,Poor,0,-0.04999999999999982,-9.0,-5.759999999999991,0.0,688.8533333333334,7.083333333333333
1449.0,"COLLECTOR WELL AT
THIRUPUVANAM FOR MADURAI
WAT. SUPPLY SCHEME,
TAMILNADU",TAMIL NADU,2019,29.5,7.449999999999999,854.0,546.5600000000001,,,1.5,Poor,0,0.2499999999999991,-61.0,-39.039999999999964,0.0,574.5066666666668,7.3
1453.0,WELL AT MUTHARAPLATYAM (PWD),PUDUCHERRY,2012,31.5,6.505,592.5,379.2,,,2.0,Moderate,1,,,,,,
1453.0,"WELL AT MUTHARAPLATYAM (PWD), PONDICHERRY",PUDUCHERRY,2013,30.5,6.449999999999999,600.0,384.0,,,1.0,Poor,0,-0.055000000000000604,7.5,4.800000000000011,-1.0,,
1453.0,"WELL AT MUTHARAPLATYAM (PWD), PONDICHERRY",PUDUCHERRY,2014,31.0,7.2,567.0,362.88,,,2.0,Moderate,1,0.7500000000000009,-33.0,-21.120000000000005,1.0,375.35999999999996,6.718333333333334
1453.0,"WELL AT
MUTHARAPLATYAM
(PWD), PUDUCHERRY",PUDUCHERRY,2015,31.5,7.25,596.0,381.44,,,2.0,Moderate,1,0.04999999999999982,29.0,18.560000000000002,0.0,376.1066666666666,6.966666666666666
1453.0,"WELL AT
MUTHARAPLATYAM
(PWD)",PUDUCHERRY,2016,31.0,7.3,468.0,299.52,,,2.0,Moderate,1,0.04999999999999982,-128.0,-81.92000000000002,0.0,347.94666666666666,7.25
1453.0,WELL AT MUTHIRAPPALAYAM (PWD),PUDUCHERRY,2017,31.0,6.95,618.5,395.84000000000003,,,2.0,Moderate,1,-0.34999999999999964,150.5,96.32000000000005,0.0,358.9333333333334,7.166666666666667
1453.0,WELL AT MUTHIRAPPALAYAM (PWD),PUDUCHERRY,2018,30.5,7.1,660.0,422.40000000000003,,,2.0,Moderate,1,0.14999999999999947,41.5,26.560000000000002,0.0,372.58666666666664,7.116666666666667
1453.0,"WELL AT MUTHIRAPPALAYAM
(PWD)",PUDUCHERRY,2019,30.75,6.85,613.5,392.64,,,2.0,Moderate,1,-0.25,-46.5,-29.760000000000048,0.0,403.6266666666667,6.966666666666666
1453.0,"WELL AT MUTHIRAPPALAYAM
(PWD)",PUDUCHERRY,2021,31.0,6.85,721.0,461.44,,,2.0,Moderate,1,0.0,107.5,68.80000000000001,0.0,425.49333333333334,6.933333333333333
1454.0,"WELL AT KALAPET,PONDI. UNIVER. ADMN. BLOCK",PUDUCHERRY,2012,30.5,6.145,188.45,120.60799999999999,,,1.0,Poor,0,,,,,,
1454.0,"WELL AT KALAPET, PONDI. UNIVER. ADMN. BLOCK, PONDICHERRY",PUDUCHERRY,2013,29.5,6.15,197.0,126.08,,,1.0,Poor,0,0.005000000000000782,8.550000000000011,5.472000000000008,0.0,,
1454.0,"WELL AT KALAPET, PONDI. UNIVER. ADMN. BLOCK, PONDICHERRY",PUDUCHERRY,2014,30.0,7.1,204.0,130.56,,,2.0,Moderate,1,0.9499999999999993,7.0,4.480000000000004,1.0,125.74933333333333,6.465
1454.0,"WELL AT KALAPET, POI.
UNIVER. ADMN. BLOCK,
PUDUCHERRY",PUDUCHERRY,2015,32.0,7.1,227.5,145.6,,,2.0,Moderate,1,0.0,23.5,15.039999999999992,0.0,134.08,6.783333333333334
1454.0,"WELL AT KALAPET,
PONDI. UNIVER.
ADMN. BLOCK",PUDUCHERRY,2016,31.0,7.35,170.0,108.8,,,2.0,Moderate,1,0.25,-57.5,-36.8,0.0,128.32,7.183333333333333
1454.0,"WELL AT KALAPET, PONDI. UNIVERSITY ADMN.
BLOCK",PUDUCHERRY,2017,31.5,6.65,264.0,168.96,,,2.0,Moderate,1,-0.6999999999999993,94.0,60.16000000000001,0.0,141.12,7.033333333333334
1454.0,"WELL AT KALAPET, PONDI. UNIVERSITY ADMN.
BLOCK",PUDUCHERRY,2018,30.5,7.1,325.5,208.32,,,2.0,Moderate,1,0.4499999999999993,61.5,39.359999999999985,0.0,162.02666666666667,7.033333333333334
1454.0,"WELL AT KALAPET, PONDI.
UNIVERSITY ADMN. BLOCK",PUDUCHERRY,2019,30.0,6.449999999999999,265.5,169.92000000000002,,,1.0,Poor,0,-0.6500000000000004,-60.0,-38.39999999999998,-1.0,182.4,6.733333333333333
1454.0,"WELL AT KALAPET, PONDI.
UNIVERSITY ADMN. BLOCK",PUDUCHERRY,2021,30.5,6.1,562.0,359.68,,,1.0,Poor,0,-0.34999999999999964,296.5,189.76,0.0,245.97333333333336,6.55
1513.0,"B W. - KRISHNA MURTHY, D.NO. 48-16-43 AUTONAGAR VIJJAYAWADA, KRISNA DIST., A.P.",ANDHRA PRADESH,2012,27.5,6.955,1514.5,969.28,,,1.5,Poor,0,,,,,,
1513.0,"B W. - KRISHNA MURTHY, D.NO. 48-16-43 AUTONAGAR VIJJAYAWADA, KRISNA DIST., A.P.",ANDHRA PRADESH,2013,20.0,7.7,1534.0,981.76,,,1.5,Poor,0,0.7450000000000001,19.5,12.480000000000018,0.0,,
1513.0,"B W. - KRISHNA MURTHY, D.NO. 48-16-43 AUTONAGAR VIJJAYAWADA, KRISNA DIST., A.P.",ANDHRA PRADESH,2014,23.0,7.0,2050.0,1312.0,,,1.5,Poor,0,-0.7000000000000002,516.0,330.24,0.0,1087.68,7.218333333333334
1513.0,"B W. - KRISHNA MURTHY,
D.NO. 48-16-43 AUTONAGAR
VIJJAYAWADA, KRISNA
DIST., A.P.",ANDHRA PRADESH,2015,22.5,7.2,1731.0,1107.84,,,1.5,Poor,0,0.20000000000000018,-319.0,-204.16000000000008,0.0,1133.8666666666668,7.3
1513.0,"BORE WELL. - KRISHNA MURTHY, D.NO. 48-16-43
AUTONAGAR VIJJAYAWADA, KRISNA DIST",ANDHRA PRADESH,2016,24.5,7.85,1237.0,791.6800000000001,,,1.5,Poor,0,0.6499999999999995,-494.0,-316.15999999999985,0.0,1070.5066666666667,7.3500000000000005
1513.0,"BOREWELL KRISHNA MURTHY, D.NO. 48-16-43
AUTONAGAR VIJJAYAWADA",ANDHRA PRADESH,2017,27.5,8.1,1454.5,930.88,,,1.5,Poor,0,0.25,217.5,139.19999999999993,0.0,943.4666666666667,7.716666666666666
1513.0,"BOREWELL KRISHNA MURTHY, D.NO. 48-16-43
AUTONAGAR VIJJAYAWADA",ANDHRA PRADESH,2018,26.0,7.85,1682.5,1076.8,,,1.5,Poor,0,-0.25,228.0,145.91999999999996,0.0,933.1199999999999,7.933333333333333
1513.0,"BOREWELL KRISHNA MURTHY,
D.NO. 48-16-43 AUTONAGAR
VIJJAYAWADA",ANDHRA PRADESH,2019,26.0,7.550000000000001,1834.5,1174.08,,,1.5,Poor,0,-0.29999999999999893,152.0,97.27999999999997,0.0,1060.5866666666666,7.833333333333333
1513.0,"BOREWELL KRISHNA MURTHY,
D.NO. 48-16-43 AUTONAGAR
VIJJAYAWADA",ANDHRA PRADESH,2021,25.0,7.449999999999999,1923.5,1231.04,,,1.5,Poor,0,-0.10000000000000142,89.0,56.960000000000036,0.0,1160.6399999999999,7.616666666666667
1514.0,"B/W. - VIJAY KUMAR AUTONAGAR VIJAYAWADA, KRISHNA DIST.",ANDHRA PRADESH,2012,27.5,7.1,1604.0,1026.56,,,1.5,Poor,0,,,,,,
1514.0,"B/W. - VIJAY KUMAR AUTONAGAR VIJAYAWADA, KRISHNA DIST., A.P.",ANDHRA PRADESH,2013,21.0,7.8,1536.0,983.04,,,1.5,Poor,0,0.7000000000000002,-68.0,-43.51999999999998,0.0,,
1514.0,"B/W. - VIJAY KUMAR AUTONAGAR VIJAYAWADA, KRISHNA DIST., A.P.",ANDHRA PRADESH,2014,23.0,7.3,1639.0,1048.96,,,1.5,Poor,0,-0.5,103.0,65.92000000000007,0.0,1019.52,7.3999999999999995
1514.0,"B/W. - VIJAY KUMAR
AUTONAGAR VIJAYAWADA,
KRISHNA DIST., A.P.",ANDHRA PRADESH,2015,23.0,7.2,1899.0,1215.3600000000001,,,1.5,Poor,0,-0.09999999999999964,260.0,166.4000000000001,0.0,1082.4533333333334,7.433333333333334
1514.0,"BORE WELL - VIJAY KUMAR AUTONAGAR
VIJAYAWADA, KRISHNA DIST",ANDHRA PRADESH,2016,23.0,7.7,1218.5,779.84,,,1.5,Poor,0,0.5,-680.5,-435.5200000000001,0.0,1014.7200000000001,7.3999999999999995
1514.0,"BOREWELL VIJAY KUMAR AUTONAGAR
VIJAYAWADA",ANDHRA PRADESH,2017,27.0,8.0,1507.0,964.48,,,1.5,Poor,0,0.2999999999999998,288.5,184.64,0.0,986.5600000000001,7.633333333333333
1514.0,"BOREWELL VIJAY KUMAR AUTONAGAR
VIJAYAWADA",ANDHRA PRADESH,2018,25.0,7.4,1862.0,1191.68,,,1.5,Poor,0,-0.5999999999999996,355.0,227.20000000000005,0.0,978.6666666666666,7.7
1514.0,"BOREWELL VIJAY KUMAR
AUTONAGAR VIJAYAWADA",ANDHRA PRADESH,2019,25.5,7.550000000000001,1718.0,1099.52,,,1.5,Poor,0,0.15000000000000036,-144.0,-92.16000000000008,0.0,1085.2266666666667,7.650000000000001
1514.0,"BOREWELL VIJAY KUMAR
AUTONAGAR VIJAYAWADA",ANDHRA PRADESH,2021,25.0,7.550000000000001,1930.0,1235.2,,,1.5,Poor,0,0.0,212.0,135.68000000000006,0.0,1175.4666666666665,7.5
1515.0,"B/W. - NAGARAM(V), PALVONCHA, KHAMMAM DIST., A.P.",ANDHRA PRADESH,2012,23.0,7.075,1974.0,1263.3600000000001,,,1.5,Poor,0,,,,,,
1515.0,"B/W. - NAGARAM(V), PALVONCHA, KHAMMAM DIST., A.P.",ANDHRA PRADESH,2013,22.0,6.8,1830.0,1171.2,,,1.5,Poor,0,-0.27500000000000036,-144.0,-92.16000000000008,0.0,,
1515.0,"B/W. - NAGARAM(V), PALVONCHA, KHAMMAM DIST., A.P.",ANDHRA PRADESH,2014,19.0,7.4,1569.0,1004.16,,,1.5,Poor,0,0.6000000000000005,-261.0,-167.04000000000008,0.0,1146.24,7.091666666666666
1515.0,"B/W. - NAGARAM(V),
PALVONCHA, KHAMMAM
DIST., A.P.",ANDHRA PRADESH,2015,27.0,7.2,2036.0,1303.04,,,1.5,Poor,0,-0.20000000000000018,467.0,298.88,0.0,1159.4666666666667,7.133333333333334
1516.0,B W OF NAVLOK GARDENS NELLORE,ANDHRA PRADESH,2012,29.0,7.75,889.0,568.96,,,1.5,Poor,0,,,,,,
1516.0,B W OF NAVLOK GARDENS NELLORE AP,ANDHRA PRADESH,2013,22.0,8.5,771.0,493.44,,,2.0,Moderate,1,0.75,-118.0,-75.52000000000004,0.5,,
1516.0,B W OF NAVLOK GARDENS NELLORE AP,ANDHRA PRADESH,2014,29.0,7.4,1119.0,716.16,,,1.5,Poor,0,-1.0999999999999996,348.0,222.71999999999997,-0.5,592.8533333333334,7.883333333333333
1516.0,"B W OF NAVLOK GARDENS
NELLORE AP",ANDHRA PRADESH,2015,20.0,7.5,1183.0,757.12,,,1.5,Poor,0,0.09999999999999964,64.0,40.960000000000036,0.0,655.5733333333333,7.8
1516.0,BORE WELL OF NAVLOK GARDENS NELLORE,ANDHRA PRADESH,2016,26.5,8.55,613.5,392.64,,,1.0,Poor,0,1.0500000000000007,-569.5,-364.48,-0.5,621.9733333333332,7.816666666666667
1516.0,"BOREWELL OF NAVLOK GARDENS, NELLORE",ANDHRA PRADESH,2017,27.0,8.3,1047.0,670.08,,,1.5,Poor,0,-0.25,433.5,277.44000000000005,0.5,606.6133333333333,8.116666666666667
1516.0,"BOREWELL OF NAVLOK GARDENS, NELLORE",ANDHRA PRADESH,2018,25.0,8.149999999999999,1502.5,961.6,,,1.5,Poor,0,-0.15000000000000213,455.5,291.52,0.0,674.7733333333334,8.333333333333334
1516.0,"BOREWELL OF NAVLOK
GARDENS, NELLORE",ANDHRA PRADESH,2019,19.0,7.949999999999999,1228.0,785.9200000000001,,,1.5,Poor,0,-0.1999999999999993,-274.5,-175.67999999999995,0.0,805.8666666666668,8.133333333333333
1516.0,"BOREWELL OF NAVLOK
GARDENS, NELLORE",ANDHRA PRADESH,2021,20.5,8.1,1090.0,697.6,,,1.5,Poor,0,0.15000000000000036,-138.0,-88.32000000000005,0.0,815.0400000000001,8.066666666666666
1517.0,"B/W. - TUNGBHADRA RIVER NEAR KURNOOL, A.P.",ANDHRA PRADESH,2012,26.5,7.695,1451.0,928.64,,,1.5,Poor,0,,,,,,
1517.0,"B/W. - TUNGBHADRA RIVER NEAR KURNOOL, A.P.",ANDHRA PRADESH,2013,27.5,8.0,1200.0,768.0,,,1.5,Poor,0,0.3049999999999997,-251.0,-160.64,0.0,,
1517.0,"B/W. - TUNGBHADRA RIVER NEAR KURNOOL, A.P.",ANDHRA PRADESH,2014,28.8,7.65,1735.0,1110.4,,,1.5,Poor,0,-0.34999999999999964,535.0,342.4000000000001,0.0,935.68,7.781666666666666
1517.0,"B/W. - TUNGBHADRA RIVER
NEAR KURNOOL, A.P.",ANDHRA PRADESH,2015,30.5,7.6,3333.0,2133.12,,,1.0,Poor,0,-0.05000000000000071,1598.0,1022.7199999999998,-0.5,1337.1733333333334,7.75
1517.0,"BORE WELL. - TUNGBHADRA RIVER NEAR
KURNOOL",ANDHRA PRADESH,2016,26.0,7.75,4140.0,2649.6,,,1.0,Poor,0,0.15000000000000036,807.0,516.48,0.0,1964.3733333333332,7.666666666666667
1517.0,BOREWELL NEAR TUNGBHADRA RIVER KURNOOL,ANDHRA PRADESH,2017,22.0,7.75,3470.0,2220.8,,,1.0,Poor,0,0.0,-670.0,-428.7999999999997,0.0,2334.5066666666667,7.7
1517.0,BOREWELL NEAR TUNGBHADRA KURNOOL,ANDHRA PRADESH,2018,24.0,7.4,4920.0,3148.8,,,1.0,Poor,0,-0.34999999999999964,1450.0,928.0,0.0,2673.0666666666666,7.633333333333333
1517.0,"BOREWELL NEAR TUNGBHADRA
RIVER KURNOOL",ANDHRA PRADESH,2019,22.0,7.5,1645.0,1052.8,,,1.5,Poor,0,0.09999999999999964,-3275.0,-2096.0,0.5,2140.8,7.55
1517.0,"BOREWELL NEAR TUNGBHADRA
RIVER KURNOOL",ANDHRA PRADESH,2021,24.5,7.85,1645.0,1052.8,,,1.5,Poor,0,0.34999999999999964,0.0,0.0,0.0,1751.4666666666665,7.583333333333333
1518.0,"B/W. - NANDYAL, KURNOOL DIST., A.P.",ANDHRA PRADESH,2012,27.0,7.685,2250.0,1440.0,,,1.5,Poor,0,,,,,,
1518.0,"B/W. - NANDYAL, KURNOOL DIST., A.P.",ANDHRA PRADESH,2013,26.0,7.75,1050.0,672.0,,,1.5,Poor,0,0.06500000000000039,-1200.0,-768.0,0.0,,
1518.0,"B/W. - NANDYAL, KURNOOL DIST., A.P.",ANDHRA PRADESH,2014,31.0,8.0,3575.0,2288.0,,,1.0,Poor,0,0.25,2525.0,1616.0,-0.5,1466.6666666666667,7.8116666666666665
1518.0,"B/W. - NAYAL, KURNOOL
DIST., A.P.",ANDHRA PRADESH,2015,31.0,7.55,4335.0,2774.4,,,1.0,Poor,0,-0.4500000000000002,760.0,486.4000000000001,0.0,1911.4666666666665,7.766666666666667
1518.0,"BORE WELL. - NANDYAL, KURNOOL DIST",ANDHRA PRADESH,2016,25.0,7.800000000000001,4310.0,2758.4,,,1.0,Poor,0,0.2500000000000009,-25.0,-16.0,0.0,2606.9333333333334,7.783333333333334
1518.0,BOREWELL AT NANDYAL (KUNDU),ANDHRA PRADESH,2017,23.5,7.75,4410.0,2822.4,,,1.0,Poor,0,-0.05000000000000071,100.0,64.0,0.0,2785.066666666667,7.7
1518.0,BOREWELL AT NANDYAL (KUNDU),ANDHRA PRADESH,2018,24.5,7.3,1645.0,1052.8,,,1.5,Poor,0,-0.4500000000000002,-2765.0,-1769.6000000000001,0.5,2211.2000000000003,7.616666666666667
1518.0,"BOREWELL AT NANDYAL
(KUNDU)",ANDHRA PRADESH,2019,22.0,7.0,1645.0,1052.8,,,1.5,Poor,0,-0.2999999999999998,0.0,0.0,0.0,1642.6666666666667,7.349999999999999
1518.0,"BOREWELL AT NANDYAL
(KUNDU)",ANDHRA PRADESH,2021,25.0,7.25,1645.0,1052.8,,,1.5,Poor,0,0.25,0.0,0.0,0.0,1052.8,7.183333333333333
1519.0,"B/W. - NAGIRI, CHITTOOR DIST., A.P",ANDHRA PRADESH,2012,23.0,7.425,1795.0,1148.8,,,1.5,Poor,0,,,,,,
1519.0,"B/W. - NAGIRI, CHITTOOR DIST., A.P",ANDHRA PRADESH,2013,28.5,7.8,1100.0,704.0,,,1.5,Poor,0,0.375,-695.0,-444.79999999999995,0.0,,
1519.0,"B/W. - NAGIRI, CHITTOOR DIST., A.P",ANDHRA PRADESH,2014,32.0,7.949999999999999,1120.0,716.8000000000001,,,1.5,Poor,0,0.14999999999999947,20.0,12.800000000000068,0.0,856.5333333333333,7.724999999999999
1519.0,"B/W. - NAGIRI, CHITTOOR
DIST., A.P",ANDHRA PRADESH,2015,28.0,7.55,827.5,529.6,,,1.5,Poor,0,-0.39999999999999947,-292.5,-187.20000000000005,0.0,650.1333333333333,7.766666666666666
1519.0,"BORE WELL - NAGIRI, CHITTOOR DIST",ANDHRA PRADESH,2016,29.5,7.949999999999999,1264.0,808.96,,,1.5,Poor,0,0.39999999999999947,436.5,279.36,0.0,685.12,7.816666666666666
1519.0,BOREWELL AT NAGIRI,ANDHRA PRADESH,2017,28.0,7.5,1868.0,1195.52,,,1.5,Poor,0,-0.4499999999999993,604.0,386.55999999999995,0.0,844.6933333333333,7.666666666666667
1519.0,BOREWELL AT NAGIRI,ANDHRA PRADESH,2018,28.5,7.449999999999999,2150.0,1376.0,,,1.5,Poor,0,-0.05000000000000071,282.0,180.48000000000002,0.0,1126.8266666666666,7.633333333333333
1519.0,BOREWELL AT NAGIRI,ANDHRA PRADESH,2019,29.5,6.8,1990.0,1273.6000000000001,,,1.5,Poor,0,-0.6499999999999995,-160.0,-102.39999999999986,0.0,1281.7066666666667,7.25
1519.0,BOREWELL AT NAGIRI,ANDHRA PRADESH,2021,28.5,7.199999999999999,2306.5,1476.16,,,1.5,Poor,0,0.39999999999999947,316.5,202.55999999999995,0.0,1375.2533333333333,7.149999999999999
1520.0,"B/W. - SWARNAMUKHI RIVER, SRIKALAHASTI, CHITTOOR DIST.",ANDHRA PRADESH,2012,23.0,7.880000000000001,1128.5,722.24,,,1.5,Poor,0,,,,,,
1520.0,"B/W. - SWARNAMUKHI RIVER, SRIKALAHASTI, CHITTOOR DIST., A.P.",ANDHRA PRADESH,2013,32.25,7.9,1100.0,704.0,,,1.5,Poor,0,0.019999999999999574,-28.5,-18.24000000000001,0.0,,
1520.0,"B/W. - SWARNAMUKHI RIVER, SRIKALAHASTI, CHITTOOR DIST., A.P.",ANDHRA PRADESH,2014,33.25,7.95,911.5,583.36,,,1.5,Poor,0,0.04999999999999982,-188.5,-120.63999999999999,0.0,669.8666666666667,7.91
1520.0,"B/W. - SWARNAMUKHI
RIVER, SRIKALAHASTI,
CHITTOOR DIST., A.P.",ANDHRA PRADESH,2015,28.0,8.2,809.5,518.08,,,1.5,Poor,0,0.2499999999999991,-102.0,-65.27999999999997,0.0,601.8133333333334,8.016666666666666
1520.0,"BORE WELL. - SWARNAMUKHI RIVER,
SRIKALAHASTI, CHITTOOR DIST",ANDHRA PRADESH,2016,29.0,8.05,701.5,448.96000000000004,,,2.0,Moderate,1,-0.14999999999999858,-108.0,-69.12,0.5,516.8000000000001,8.066666666666668
1520.0,"BOREWELL NEAR SWARNAMUKHI RIVER AT
SRIKALAHASTI",ANDHRA PRADESH,2017,27.5,7.65,1010.0,646.4,,,1.5,Poor,0,-0.40000000000000036,308.5,197.43999999999994,-0.5,537.8133333333334,7.966666666666666
1520.0,"BOREWELL NEAR SWARNAMUKHI AT
SRIKALAHASTI",ANDHRA PRADESH,2018,28.0,7.449999999999999,845.0,540.8,,,1.5,Poor,0,-0.20000000000000107,-165.0,-105.60000000000002,0.0,545.3866666666667,7.716666666666666
1520.0,"BOREWELL NEAR
SWARNAMUKHI RIVER AT
SRIKALAHASTI",ANDHRA PRADESH,2019,29.5,7.050000000000001,809.5,518.08,,,1.5,Poor,0,-0.3999999999999986,-35.5,-22.719999999999914,0.0,568.4266666666666,7.383333333333333
1520.0,"BOREWELL NEAR
SWARNAMUKHI RIVER AT
SRIKALAHASTI",ANDHRA PRADESH,2021,28.5,7.3,1146.5,733.76,,,1.5,Poor,0,0.2499999999999991,337.0,215.67999999999995,0.0,597.5466666666666,7.266666666666666
1521.0,"O/W. - NEAR RAMA TEMPLE , WARD No.2 , MINDI , VISAKHAPATNAM, A.P",ANDHRA PRADESH,2012,26.2,7.52,3615.5,2313.92,,,1.0,Poor,0,,,,,,
1521.0,"O/W. - NEAR RAMA TEMPLE , WARD NO.2 , MINDI , VISAKHAPATNAM, A.P",ANDHRA PRADESH,2013,26.0,7.2,1459.0,933.76,,,1.5,Poor,0,-0.3199999999999994,-2156.5,-1380.16,0.5,,
1521.0,"O/W. - NEAR RAMA TEMPLE , WARD NO.2 , MINDI , VISAKHAPATNAM, A.P",ANDHRA PRADESH,2014,25.0,7.7,1790.0,1145.6000000000001,,,1.5,Poor,0,0.5,331.0,211.84000000000015,0.0,1464.426666666667,7.473333333333334
1521.0,"O/W. - NEAR RAMA TEMPLE
, WARD NO.2 , MII ,
VISAKHAPATNAM, A.P",ANDHRA PRADESH,2015,27.0,8.0,1924.5,1231.68,,,1.5,Poor,0,0.2999999999999998,134.5,86.07999999999993,0.0,1103.68,7.633333333333333
1521.0,"BORE WELL. - NEAR RAMA TEMPLE , WARD NO.2
, MINDI , VISAKHAPATNAM",ANDHRA PRADESH,2016,26.0,7.4,2674.0,1711.3600000000001,,,1.5,Poor,0,-0.5999999999999996,749.5,479.68000000000006,0.0,1362.88,7.7
1521.0,"OPEN WELL NEAR RAMA TEMPLE , WARD NO.2 ,
MINDI , VISAKHAPATNAM",ANDHRA PRADESH,2017,26.5,7.1,2975.0,1904.0,,,1.5,Poor,0,-0.3000000000000007,301.0,192.63999999999987,0.0,1615.68,7.5
1521.0,"OPEN WELL NEAR RAMA TEMPLE , WARD NO.2 ,
MINDI , VISAKHAPATNAM",ANDHRA PRADESH,2018,26.5,7.5,2146.5,1373.76,,,1.5,Poor,0,0.40000000000000036,-828.5,-530.24,0.0,1663.04,7.333333333333333
1521.0,"OPEN WELL NEAR RAMA TEMPLE
, WARD NO.2 , MINDI ,
VISAKHAPATNAM",ANDHRA PRADESH,2019,28.0,7.95,2262.0,1447.68,,,1.5,Poor,0,0.4500000000000002,115.5,73.92000000000007,0.0,1575.1466666666668,7.516666666666667
1521.0,"OPEN WELL NEAR RAMA
TEMPLE , WARD NO.2 , MINDI ,
VISAKHAPATNAM",ANDHRA PRADESH,2021,26.5,7.15,2278.5,1458.24,,,1.5,Poor,0,-0.7999999999999998,16.5,10.559999999999945,0.0,1426.5600000000002,7.533333333333334
1522.0,O/W. PEDDANUYYI - VIZIANAGARAM,ANDHRA PRADESH,2012,30.5,7.439999999999999,1125.5,720.32,,,1.5,Poor,0,,,,,,
1522.0,"O/W. PEDDANUYYI - VIZIANAGARAM, A.P",ANDHRA PRADESH,2013,26.5,7.4,817.5,523.2,,,1.5,Poor,0,-0.03999999999999826,-308.0,-197.12,0.0,,
1522.0,"O/W. PEDDANUYYI - VIZIANAGARAM, A.P",ANDHRA PRADESH,2014,27.0,7.45,1057.0,676.48,,,1.5,Poor,0,0.04999999999999982,239.5,153.27999999999997,0.0,640.0,7.43
1522.0,"O/W. PEDDANUYYI -VIZIANAGARAM, A.P",ANDHRA PRADESH,2015,26.0,7.55,851.0,544.64,,,1.5,Poor,0,0.09999999999999964,-206.0,-131.84000000000003,0.0,581.4399999999999,7.466666666666668
1522.0,OPEN WELL. PEDDANUYYI - VIZIANAGARAM,ANDHRA PRADESH,2016,25.5,7.300000000000001,481.5,308.16,,,2.0,Moderate,1,-0.2499999999999991,-369.5,-236.47999999999996,0.5,509.76,7.433333333333334
1522.0,OPEN WELL PEDDANUVVI - VIZIANAGARAM,ANDHRA PRADESH,2017,27.0,7.550000000000001,648.0,414.72,,,2.0,Moderate,1,0.25,166.5,106.56,0.0,422.50666666666666,7.466666666666668
1522.0,OPEN WELL PEDDANUVVI - VIZIANAGARAM,ANDHRA PRADESH,2018,27.0,7.5,544.5,348.48,,,2.0,Moderate,1,-0.05000000000000071,-103.5,-66.24000000000001,0.0,357.12000000000006,7.45
